OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice
REC-312311,11108,Caramelised Onion & Balsamic Vinegar Pea & Bean Sticks,Off The Eaten Path,,en:gb,7/17/2025,22.74
REC-939425,9066,Sticky Toffee Oat Boosts,,,United Kingdom,12/13/2025,11.4
REC-180800,13602,Soft Bakes Blueberry,"Belvita,Mondelez",250g,United Kingdom,4/17/2024,10.74
REC-850691,12889,Palets Bretons au beurre,Sondey,250 g (2 * 125 g),Frankrijk,4/2/2025,
REC-790409,14117,MADELEINES CHOCOLAT LAIT,Bonne Maman,300 g,France,10/1/2025,10.62
REC-258740,10660,"Bonne Maman - Le petit Quatre-Quarts pur beurre, 300g (10 sachets fraÃ®cheur)",Bonne Maman,300 g,"France,en:france",8/23/2024,10.42
REC-586138,10754,Monster Munch - Produit soufflÃ© Ã  base de pomme de terre goÃ»t salÃ©,,135 g â„®,Frankrijk,9/23/2025,1.17
REC-948010,6414,Chips Paysanne,Brets,250 g,en:france,4/1/2025,13.8
REC-656624,14296,La madeleine coque chocolat noir,Maison Colibri,240 g,France,8/21/2025,15.95
REC-627465,9319,Bio Vollmilch-Schokolade,Fairglobe,100 g,"France, Germany, Spain, en:romania",6/17/2024,12.02
REC-862824,6149,Tunnocks Teacakes 6pk al anhar,Tunnockâ€™s,144g,"Australia, France, Spain, en:united-kingdom",1/17/2025,1.13
REC-621553,11127,Gaufres de LiÃ¨ge perles de sucre,Lotus,45 g e,"Belgique,France",9/7/2024,1.33
REC-640030,5943,Pufuleti,Gusto,45g,"Germany, Hungary, Romania, Spain, fr:francia, en:united-kingdom",11/17/2024,20.31
REC-363709,11230,La Buena MarÃ­a Original,"Fontaneda,Mondelez",,"Francia,EspaÃ±a",5/13/2024,24.82
REC-693182,6983,Barritas de trigo y arroz integral con chocolate con leche,Hacendado,100g,Spain,8/16/2024,11.19
REC-318596,12823,Noix du Bresil,Seeberger,200g,"Frankreich,Deutschland,Luxemburg,Schweiz",2/12/2025,
REC-668123,7387,Protein Bar,,45g,"Germany,Bulgaria",7/25/2024,23.71
REC-814899,5229,LOTUS BISCOFF Speculoos Original Pocket - 186g (12x2p),Lotus,186 g,France,12/18/2025,24.84
REC-847049,7866,Petites madeleines aux Å“ufs saint Michel,St Michel,400 g,France,4/21/2024,24.09
REC-863361,9411,"Hazelnut, Caramelised Cashew & Pistachio Milk Chocolate",Waitrose,100g,United Kingdom,4/2/2025,4.56
REC-990571,11012,Biscotti Pan di Stelle,"Barilla, Mulino Bianco",350,"France,Italie,Espagne",5/22/2024,20.33
REC-246458,6775,Root Vegetables,Tesco,125g,en:gb,6/13/2024,22.54
REC-867763,5945,Cheese Twists,M&S Food,125g,United Kingdom,3/15/2024,8.22
REC-727112,13324,Quadro l'original,CÃ©moi,187g,France,3/15/2025,15.49
REC-579136,13571,Takis Fuego,"Barcel, Takis",100g,"Bosnia and Herzegovina, France, Germany, Romania, en:belgium",2/28/2024,10.44
REC-822917,6265,original made with sea salt,triscuit,8.5oz,"France,United States, World",4/14/2024,1.34
REC-475261,7445,Roasted Cashew-Peanut-Mix Honey & Salt,"Alesto, Lidl",200g,"Germany,United States",2/27/2024,22.85
REC-923721,6741,Scottish Rough Oatcakes,Rivercote,250 g,"France,United Kingdom,en:united-kingdom",5/31/2025,13.55
REC-760379,10111,Menier PÃ¢tissier Tablette,"NestlÃ©, Menier",200 g,France,4/3/2025,16.25
REC-437902,5350,"GerblÃ© - Sesame Chocolate Cookie, 200g (7.1oz)",GerblÃ©,,"Francia,Martinica",6/19/2024,7.7
REC-499701,5423,Barre amande,,150 g (6 x 25 g),Francia,8/1/2025,
REC-271147,5701,Formule boost,Daco Bello,200 g,France,9/11/2025,21.41
REC-213317,7388,WALKERS  SALTED,Walkers,32.5g,United Kingdom,9/11/2025,15.18
REC-659804,8799,Lime & Coriander Chutney Poppadoms,"Sensations, Walkers",82.5 g,"France,United Kingdom",3/22/2025,
REC-266689,8992,Conikos fromage,Conikos,35 g,Maroc,1/30/2025,11.5
REC-239220,9396,Pan Goccioli,"Barilla, Mulino Bianco",8 x 42g,"Italy,Switzerland",7/7/2024,1.52
REC-391103,8565,Sour Cream & Chive Flavour Wheat & Potato Pretzel Knots,Penn State Snacks,7,"France, en:united-kingdom",3/26/2025,13.56
REC-653026,12527,Organic cacao nibs,,125g,en:gb,12/11/2024,3.48
REC-846891,11252,Fluffy Milky,best biscuits,1 et 40 g,en:Morocco,6/6/2025,15.86
REC-522970,8207,Gullon zero Snack Choco,GullÃ³n,150g,"Spain, en:morocco",5/26/2024,10.83
REC-443022,5469,Browny,Be,40g,Morocco,1/29/2025,21.49
REC-810406,7157,Mikado chocolat au lait,"Glico, LUMondelez, Mikado",90 g,"en:france, en:switzerland, en:Belgique, en:spain",8/9/2025,17.87
REC-905909,11926,"BN - Cookies - Mini Strawberry x 5, 175g (6.2oz)",BN,175g,"Belgium, France, Switzerland, en:morocco",8/5/2025,20.86
REC-658364,7955,Pain d'Ã©pices miel,Bjorg,300 g,"France, en:morocco",2/26/2025,1.53
REC-773311,5932,Galleta de mantequilla,Carrefour,167 g,"Belgium,France,Italy,Martinique,Morocco,Poland,Romania,Spain,Kenya",5/31/2025,
REC-448844,7037,Chocolat noir aux Ã©corces d'orange,Alter Eco,100 g,France,3/24/2024,2.11
REC-239562,14930,Doritos Cool Original 180g,Doritos,180g,"France,United Kingdom",5/17/2024,1.03
REC-556341,5432,chocolat NESTLE DESSERT Noir 2X205g,"NestlÃ© dessert, Tablettes",410 g,"Canada,France,Allemagne",4/11/2024,14.48
REC-699230,12464,Milk Chocolate Large Bar,Toblerone,360 g,"France, United States, en:united-kingdom",8/18/2025,
REC-418377,11371,Caramelo,"Milka,Mondelez",100 g,"BÃ©lgica,Francia,Italia,Marruecos,PaÃ­ses Bajos,Portugal,EspaÃ±a",7/6/2024,11.91
REC-681037,8263,Tablette Kinder Chocolat Chocolat au Lait x16 -200g,"Kinder, Mixte",200 g (16 barres),"France,Spain",8/7/2025,1.68
REC-222981,6449,PiÃ¹ integrali,Galbusera,330 g (6 x 55 g),"en:italy, en:france",10/8/2025,3.51
REC-897575,12965,Raw Fruit & Nut Bar,,35 g,"France, en:united-kingdom",11/7/2024,8.37
REC-924883,12563,Pancakes,la fournÃ©e dorÃ©e,350g,France,11/28/2024,24.52
REC-940891,5742,Brioche Chocolat,,"8 x 37,5g",en:fr,3/31/2025,8.29
REC-193508,8575,Quality Street,NestlÃ©,600gm,"Belgium, France, United Kingdom, en:morocco",8/15/2024,7.05
REC-823819,6801,Peanut butter bars,Graze,4 x 30g,en:gb,6/28/2025,3.02
REC-800802,10117,50G RICOLA FRAMBOISE MELISSE,Ricola,50 g,France,1/14/2025,13.19
REC-688703,11492,Veggie Straws,Eat Real,,en:United Kingdom,2/14/2025,24.12
REC-278812,10649,SablÃ© des FLANDRES,,250 g e,"France,Suisse",5/31/2024,12.85
REC-315062,9986,Kango,"Kango, LU",225 g,France,5/29/2024,17.55
REC-593546,8506,Belvita petit dÃ©jeuner,"Belvita, LU, Mondelez",600 g e,France,8/25/2025,22.48
REC-897947,8365,Chocolate con leche Oreo,"Milka,Oreo,Mondelez",100 g,"Francia,Italia,Marruecos,Portugal,EspaÃ±a",5/15/2024,
REC-742505,5945,Buongrano Integrale,"Barilla, Mulino Bianco",,"France,Italy,Switzerland,en:switzerland",11/15/2025,
REC-724394,11126,Mejora,mejora,ok,en:morocco,6/4/2024,20.71
REC-236920,6739,Flan pÃ¢tissier,alsa,,France,3/22/2024,17.35
REC-673732,14940,Granola Bar Vanilla & White Cream,VITALIA,3 x 23 g,"Netherlands, en:france",2/7/2024,17.9
REC-801989,11261,SablÃ©s sÃ©same & pavot,Cereal bio,"132 g, 3 sachets de 4 biscuits","France,Switzerland",9/18/2025,24.7
REC-809953,7355,SablÃ©s Myrtilles Germes de riz,,140 g,"France,Suisse,en:france",5/18/2025,24.79
REC-699892,8149,Financiers amandes,Bonne Maman,250 g,France,10/31/2025,11.43
REC-127088,12111,Toetilla Chips Nature,Carrefour,200 g,"Belgium,France,Morocco, Italie, Espagne, Pologne, Roumanie",12/4/2024,1.48
REC-419059,7828,MÃ©lange japonais,MaÃ®tre Prunille,250 g e,France,4/23/2024,
REC-631499,9468,,Wasa,250 g,"Belgique,France,Pays-Bas",6/21/2025,
REC-741840,9867,Chocolate negro,NestlÃ©,,"Francia,Marruecos,EspaÃ±a",1/6/2025,1.06
REC-276146,5884,Oreo Enrobed White imp,"Charbonnel et Walker, GINBIS, Mondelez, Oreo, Oreo - MondelÄ“z International",245g,"Belgique,France,Allemagne,Italie,Maroc,Royaume-Uni",7/25/2024,1.66
REC-210526,10329,CHOCOLATE SALTED CARAMEL FLAVOUR VITAMIN & PROTEIN BAR,FULFIL,55g,"France, Spain, United Kingdom, en:belgium",11/23/2025,22.22
REC-975885,12924,Essential waitrose wholewheat biscuits,Waitrose,24,"Francia,Reino Unido",8/31/2024,1.78
REC-604853,8195,Harrys brioche tranchee farine complete sans additif 485g,Harrys,485 g,France,9/9/2025,3.86
REC-458423,13185,Barres cÃ©rÃ©ales FRAISE,"Carrefour BIO, Carrefour",,"en:belgium,fr:France, Italie, Espagne",2/22/2025,16.94
REC-891146,6734,Protein Bar,KIND,3 x 42g (126g),en:gb,8/4/2024,18.82
REC-377795,13099,Sweet Chilli & Sour Cream Potato Chips,Kettle,,"France, en:united-kingdom",12/2/2025,5.56
REC-893530,10022,Biscotti allo yogurt Dolcesenza,Misura,400 g,Italia,6/18/2024,15.38
REC-240159,14086,Toast crock' cÃ©rÃ©ales complÃ¨tes,Carrefour,250 g (2 x 125 g),"France,Italy,Poland,Romania,Spain",12/14/2025,13.25
REC-930563,11291,Crunchy Oats & Honey,Nature Valley,42 g,"France,Switzerland,United Kingdom",10/18/2025,9.78
REC-171365,12672,Avoine citron ðŸ‹ graines de chia,Bjorg,130 g,France,11/1/2024,22.53
REC-294340,6040,70% Ã©quateur,Alter Eco,100 g,France,7/26/2025,5.52
REC-635882,13864,Pipers Anglesey sea salt crisps,"Pipers,PepsiCo",,"France,United Kingdom",12/25/2025,1.29
REC-287802,8079,Almond And apricot with a yoghurt coating fruit and nut bar,Eat natural,50 g,"France,United Kingdom",2/17/2024,10.53
REC-315140,12112,DÃ©gustation - Chocolat Noir 72% Cacao,"Maestro,SaÃ¯da",100 g,"France,Tunisie",5/30/2025,24.22
REC-717281,5148,Les Grandes 34% Hazelnut Dark,Lindt,150 gr,Reino Unido,1/30/2026,21.03
REC-312621,11778,Salinis,,60 g,"France, Germany, Hungary, Luxembourg, United Kingdom, en:italy",8/19/2025,15.6
REC-386763,6306,Galletas cereales & fibra,,,EspaÃ±a,1/3/2025,1.99
REC-794150,8234,Organic wholemeal digestive biscuits,Doves farm,,"France, en:united-kingdom",2/15/2025,1.92
REC-417513,6916,Chocolat noir,SCHOLETTA,100 g,France,9/13/2024,11.35
REC-305835,14585,,Storck,200g,"Belgium,France,Germany",7/8/2025,
REC-587672,14698,Digestive 0%,Hacendado,,"Portugal,EspaÃ±a",9/7/2024,22.6
REC-999230,8901,Fluffy,Be,40,Maroc,7/31/2024,23.49
REC-722294,11572,tortilla chips,,,Royaume-Uni,5/24/2025,7.98
REC-301994,10649,Silvia Duo Cacao,Excelo,26g,en:ma,11/4/2025,24.31
REC-462259,14418,,Roshen,3 07z (85g),"Bulgaria, Georgia, Latvia, Lithuania, Ukraine, en:romania",9/11/2024,
REC-417972,14035,Biscuits avoine chocolat,"Carrefour BIO,Carrefour","130 g (3 x 43,3 g)","France,Italie,Espagne",4/13/2025,21.72
REC-378786,7970,Panettone Classico,Favorina,1 kg,Spagna,1/30/2025,8.6
REC-299437,12690,Snack mix,Alesto,200 g,"Frankrijk,Duitsland",8/5/2024,16.44
REC-678303,8659,Madeleines coquilles,Sondey,,France,11/13/2024,18.08
REC-520068,13562,Pitch,Brioche Pasquier,310 g,"France,Suisse",4/25/2024,2.78
REC-125492,5559,"Ker CadÃ©lac - Marble Cake, 500g (17.6oz)",Ker CadÃ©lac,500 g e,Francia,10/5/2024,18.41
REC-451824,12389,Petit beurre tablette Chocolat noir,"Carrefour BIO, Carrefour",,"Belgique,France,PolynÃ©sie franÃ§aise,Guadeloupe,Italie,Pologne,Roumanie,Espagne,en:france",5/8/2024,14.9
REC-165373,14283,Fruit Sticks,N.A! Nature Addicts,40 g,"Frankreich,Schweiz",7/4/2025,
REC-366550,8646,Bourbon Creams,Tesco,296 g,"France,Germany,United Kingdom,Ireland",2/28/2024,20
REC-706943,5083,Prince goÃ»t chocolat,"LU, Mondelez, Prince",,"Belgique,France,Guadeloupe,Luxembourg,Martinique,Suisse",1/3/2026,24.01
REC-762832,8104,Flutes aux 3 graines,Kambly,125 g,France,5/27/2025,7.12
REC-622589,12242,Soft Bakes Choc Chip,Belvita,5x,"France, United Kingdom, en:ireland",12/22/2024,21.46
REC-983635,13163,Cruschelle,,700g,"France,Italy",8/15/2024,
REC-885570,12609,Thins - Multiseed Flatbreads,Aldi,,en:gb,7/20/2024,18.92
REC-258088,8957,Avena con chocolate negro - sin azÃºcares aÃ±adidos,GullÃ³n,275g,"Marruecos,EspaÃ±a",12/20/2025,2.47
REC-934446,12062,Naked Oven Chips,McCain,1.7kg,en:gb,1/6/2025,8.64
REC-361222,9873,Cream Crackers,Savour Bakes,300g,"Ireland, en:united-kingdom",7/7/2024,13.95
REC-169485,12726,Prinzenrolle,DeBeukelaer,400 g,"Germany, en:austria",12/15/2025,22.36
REC-894538,13105,Monster Munch crazy original,Vico,,en:fr,10/17/2024,7.69
REC-276003,7364,Walkers baked,Walkers,22g,United Kingdom,2/9/2024,13.95
REC-996169,14919,Tobigo,Tobigo,100g,Maroc,10/27/2024,
REC-234480,12437,Twix 5x2,"Twix, Mars",250 g,"Germany, Switzerland, en:france",11/20/2025,21.89
REC-824768,11612,Jaffa Cakes,Tower Gate,300 g,"FinlÃ¢ndia,FranÃ§a,Alemanha,RepÃºblica da Irlanda,Estados Unidos",10/1/2025,10.85
REC-982478,13664,Tortitas de MaÃ­z,,130g,"Alemanha,Portugal,Espanha",2/8/2024,2.56
REC-888131,8970,Coleslaw 320g,Bonduelle,320 g,"France, Belgique, Luxembourg",10/24/2024,
REC-361595,6362,Gerble - Miel ChÃ¢taigne graines de lin,GerblÃ©,200g,"France,PolynÃ©sie franÃ§aise,Ã‰tats-Unis",12/16/2024,21.36
REC-625048,9026,,Bonne Maman,150 g,"Belgium, France, Switzerland, en:morocco",1/16/2026,
REC-554247,14658,Doonuts,St Michel,180 g,France,3/18/2024,1.71
REC-995018,11143,Pitch choco x 8,"Brioche Pasquier, Pasquier",310 g,"France,en:france",11/1/2025,17.93
REC-998260,10343,Vico Extra Craquantes,Vico,400,France,4/15/2025,10.21
REC-318319,10320,90% cacao noir,Carrefour,80 g,"France, Italy, Morocco, Spain, fr:Francia, en:romania",11/24/2024,3.51
REC-292889,5832,Brioch'Burger,La FournÃ©e dorÃ©e,,France,4/26/2025,12.74
REC-874806,10855,Biscuits craquants saveur citron,"Karelea, LÃ©a nature",132 g,France,6/25/2025,5.9
REC-237316,14743,Yoyos Raspberry Multipack 5 x,"Bear, Bear Nibbles",5 x 20 g,"Czech Republic, France, Ireland, en:united-kingdom",9/1/2024,
REC-375627,11993,Crunchy Nut & Almond,SantÃ©,35g,"France, en:morocco",9/3/2024,6.96
REC-570586,8097,Croustilles goÃ»t Emmental,Belin,138 g,France,2/10/2025,
REC-628200,7559,Lait amandes,"CÃ´te d'Or,Mondelez",180 g,"Belgium,France,Morocco",4/3/2025,
REC-613358,7886,BuonicosÃ¬,Galbusera,300 g,"France,Italy",5/8/2025,
REC-482706,7384,Dinosaurus,"Artiach,Mondelez",411 g,"en:spain, en:france",2/8/2025,6.81
REC-863530,5153,Cuore di cereale. Biscotti di avena con frutti rossi,GullÃ³n,220g,"France, Italy, Spain, en:morocco",1/18/2025,5.86
REC-675627,6583,CereAlÃ©,Kinder,204 g,"Austria,France,Germany,Italy",2/12/2024,24.49
REC-371590,6005,Wheat Biscuits,Stockwell,432g,"Germany,Ireland,United Kingdom",4/18/2024,16.03
REC-306742,13415,Hand Cooked Crisps,"Aldi,Specially Selected",150 g,"United Kingdom,Ireland",9/2/2024,
REC-373063,14641,KarÃ©lÃ©a Ã©pautre noisette,"KarÃ©lÃ©a, LÃ©a Nature",150 g,France,3/20/2025,10.43
REC-236208,7948,"Gerble - Organic Chocolate Cookie Flavored w/ Banana, 132g (4.7oz)","GerblÃ©, GerblÃ© Bio",132g,Francia,5/23/2025,9.19
REC-823306,11300,Barres CÃ©rÃ©ales Graines et Amandes,"Carrefour BIO, Carrefour",100 g (4 x 25 g),"France, Italie, Espagne",2/2/2026,10.23
REC-818969,6072,Ricola Eucalyptus,Ricola,50 g,France,3/16/2024,22.28
REC-202116,5612,Texas BBQ Sauce,,185g,"Germany, en:united-kingdom",9/12/2024,17.22
REC-858623,7027,Biscuits fourrÃ©s Ã  l'amande,Bjorg,,France,8/6/2025,
REC-520296,6583,Chips saveur Tartiflette,Brets,125g,"Francuska,Hrvatska",5/23/2024,12.78
REC-924073,13332,Chips de Lentilles Saveur Paprika,Vico,85 g,France,4/7/2025,15.36
REC-162168,9602,Barritas de cereales mango,Hacendado,120 g (6 x 20 g),"Portugal,EspaÃ±a",10/29/2024,8.8
REC-796251,9769,"Coleslaw, choux blanc et carottes",Saladinettes,500 g,France,9/5/2025,11.96
REC-187263,9934,Napolitain l'Original,,6 x 30 g,"Belgium,France,Luxembourg,Netherlands,en:united-states",7/30/2024,
REC-398825,6640,Chipster,Belin,150 g,France,12/14/2025,6.66
REC-257543,9713,Cioccolato al latte,"LU,Mikado,Mondelez",75g,"BÃ©lgica,Francia,Italia,EspaÃ±a,Reino Unido,Estados Unidos",2/4/2026,18.9
REC-404143,6276,MINI BN Chocolat,BN,350 g,France,12/6/2025,16.19
REC-880410,12969,Chocolat noir sans sucres ajoutÃ©s,GerblÃ©,80 g,"France, en:switzerland",9/22/2025,6.79
REC-244513,10125,"Bonne Maman - Petits Cakes Fruits, 300g (10.6oz)",Bonne Maman,300 g,Francia,8/9/2025,2.34
REC-534272,14149,Le Biscuit De Natty,Bjorg,150 g,France,11/28/2024,1.53
REC-499128,7512,Tartines craquantes au sarrasin,Terres et cÃ©rÃ©ales Bio,"150 g, 2 sachets fraÃ®cheur de 75 g",France,10/28/2025,4.14
REC-719451,11908,Tartines craquantes quinoa pois chiche,Jardin bio,150 g,France,1/17/2026,15.17
REC-109240,7141,Chips nature Ã  l'Ancienne au sel de GuÃ©rande,Bret's,,France,12/10/2025,19.16
REC-678730,12261,Bruschette sour cream,,70 Ð³,"Bulgaria, France, Serbia, Spain, en:morocco",10/8/2024,12.13
REC-938124,8643,Lorenz Saltletts Sticks,"Lorenz, Lorenz / Netto",250g,Deutschland,9/4/2025,19.75
REC-594455,10059,Digestives,McVities,266 g,"France,en:united-kingdom",9/12/2025,11.03
REC-411539,13726,Choco Biscuits,Milka,150 g,"Francia,Marruecos,EspaÃ±a",12/10/2024,5.81
REC-704843,13136,Tortilla chips,"General Mills, Old El Paso",185g,"en:france, en:germany, en:greece, en:spain, en:Suiza",10/17/2024,1.96
REC-974469,6641,PiÃ¹ integrali Ricchi di Fibre Segale,,380 g,"France,Italy",4/25/2025,7.91
REC-748474,6653,Ambassadeur noir prÃ©cieux 70% cacao,Bimo,100 g,Algeria,8/12/2024,15.86
REC-974451,10818,all butter scottish shortbread fingers,Lidl,,France,2/13/2025,12.13
REC-368339,10762,Dark Chocolate Almond Sea Salt 51%,Tony's Chocolonely,180 g,United Kingdom,2/19/2025,10.18
REC-806968,11810,Grahams,Honey Maid,14.4 oz (408g),United States,7/18/2025,13.47
REC-918691,12901,Lentil bites sea salt,Lidl,110 g,"Ireland,United Kingdom",2/18/2025,16.6
REC-163736,8081,Belgian dark chocolate,Waitrose,180g,United Kingdom,7/7/2025,22.04
REC-339680,7068,Sandwichs Choc,excelo,65 g,en:Morocco,3/13/2025,7.48
REC-435803,11185,Sweet chilli crunch,Graze,,en:gb,11/25/2024,23.32
REC-646898,7408,peri peri crunch,graze,100,en:United Kingdom,6/4/2024,11.7
REC-322233,13679,MINI BROWNIES lidl,,240 g,"Belgique,France,Italie",10/3/2024,15.22
REC-102437,10166,"BRUN - 14 Wafers Vanilla Flavor, 146g (5.2oz)",Brun,146 g,"Frankrijk,Zwitserland",4/19/2024,24.75
REC-307627,11068,La Paille d'Or aux fraises,"LU, Mondelez",170 g e,France,6/30/2025,18.81
REC-448265,5976,Lindor noir,Lindt,150 g,France,10/5/2025,1.04
REC-934286,11520,"Tagada, L'originale",Haribo,400 g,France,1/15/2025,8.75
REC-580193,8343,Le Palmier,Saint Michel,87 g,"France,Suisse",1/17/2026,11.11
REC-421704,13247,La classique nature,"Intersnack France, Vico",135 g,"France,Suisse",8/5/2025,2.29
REC-389360,5515,Clotted Cream Shortbread Fingers,Paterson's,300 g e / 16 Oz,"France, en:united-kingdom",5/15/2025,10.43
REC-256058,13471,Tuc original - Biscuits salÃ©,"LU,Mondelez International",75 g e,"Belgique,France,Guadeloupe,Italie",8/21/2025,22.82
REC-739848,7062,,"Confetteria raffaello,Ferrero",180 g,"Belgique,France",6/23/2025,
REC-485226,8073,King Kotes - Corn Fried Barbecue flavoured,Sol de Alba,14g,"Marruecos,EspaÃ±a",12/25/2024,13.69
REC-278659,8708,Salted Popcorn,Tesco,85 g,United Kingdom,8/13/2024,21.14
REC-813831,7179,Chocolat noir et caramel CÃ´te d'ivoire 78%,Ethiquable,100 g,France,4/25/2024,5.51
REC-639958,9601,Scottish Shortbread Fingers,Asda,,en:gb,1/22/2025,11.81
REC-940481,8246,wafers,Roshen,,en:ge,10/27/2025,
REC-304091,5053,Absolute Black Orange & Cocoa Nibs,Montezumaâ€™s,90g,en:gb,11/25/2025,11.15
REC-862313,7764,macaroons,Mrs Crimbles,195 g,United Kingdom,9/14/2025,24.61
REC-337510,14340,Gelatina +Proteinas Frutos Silvestres,Hacendado,4x100g,EspaÃ±a,7/24/2024,
REC-308461,8496,ready salted crisps,walkers,,en:United Kingdom,1/26/2026,22.22
REC-231389,12239,Bounty,Bounty,57g,en:Morocco,5/23/2024,22.26
REC-843385,12452,Lightly sea salted hand cooked crisps,M&S,150 g,"France,Royaume-Uni",4/23/2024,23.51
REC-728214,5179,Chouchou,Alesto,250 g,Frankrijk,12/26/2025,21.43
REC-552340,8869,Grany chocolatðŸ« au laitðŸ„ðŸ¥› noisettesðŸ¥œ,LU,138 g (6 * 23 g),Francia,12/17/2024,9.95
REC-648686,8507,SablÃ© de Retz Le VÃ©ritable,St Michel,120 g,"Belgique,France,Martinique,La RÃ©union,Suisse",11/17/2024,9.03
REC-915625,14356,600G HAPPY BOX HARIBO,Haribo,600 g e,"France,Suisse",2/2/2025,14.02
REC-599213,12294,FourrÃ©s choc',Le moulin du pivert,,"Belgium,France",10/19/2024,14.12
REC-877009,5861,Curly cacahuete,"Curly, Intersnack, Vico",60 g,Francia,12/1/2024,3.36
REC-121908,9141,MARZIPAN DARK CHOCOLATE WITH MARZIPAN,Ritter SPORT,100 g,"Belarus,Bulgaria,Czech Republic,Denmark,France,Germany,Greece,Morocco,Poland,Romania,Russia,Slovakia,Spain,Sweden,United Kingdom,Belgique",3/6/2025,6.46
REC-314566,6634,Melts Original,Carr's,150g,"France, en:united-kingdom",9/28/2024,13.01
REC-154093,6817,The Original Speculoos,"Biscoff, Lotus",140 g,"Belgium,France,Sweden",2/16/2024,21.93
REC-215889,13313,Crackers,SchÃ¤r,210 g (6 x 35 g),"BÃ©lgica,Bolivia,Francia,Alemania,Italia,MÃ©xico,PaÃ­ses Bajos,Rumania,EspaÃ±a",3/25/2025,23.28
REC-276502,10539,Galletti mb 350g int. eu,"Barilla, Mulino Bianco",350 g,"France, Italy, Serbia, en:bulgaria",7/29/2025,7.72
REC-772291,11300,Kurkure,Kurkure,78 g,"France,India,Nepal,Spain,Canada",7/14/2025,12.18
REC-351944,6919,Milk chocolate caramel seasalt,Fin CarrÃ© way to go,180 g,"Belgium, France, Germany, Luxembourg, Netherlands, Romania, Sweden, United Kingdom, en:spain",8/31/2024,20.66
REC-163514,7115,Trident menthol,Trident,60 pieces 84g,en:ma,5/2/2024,
REC-355592,10093,biscotti cereali g granola e frolla,Galbusera,300 g,"Francia,Italia",6/1/2024,7.65
REC-923645,8181,Frita saveur poulet,,,en:ma,1/11/2025,11.7
REC-476368,6916,pop chip bbq,Popchips,5 x 17 g,en:United Kingdom,1/5/2026,13.83
REC-548590,10699,P'tit nature 5 cÃ©rÃ©ales,BJORG BIO NUTRI +,167 g,en:fr,12/14/2024,24.7
REC-433464,11076,THINS ROSEMARY & SEA SALT FLATBREADS,,125g,en:gb,10/25/2025,13.41
REC-529167,9608,La galette fourrÃ©e,,240 g,en:fr,5/16/2024,22.42
REC-227982,10663,Black chocolate 72% with almonds,Hacendado,200 g,"Marruecos,EspaÃ±a",10/9/2024,12.44
REC-259461,12650,Brioche tressÃ©e nature allegÃ©e en sucres sans additifs 450g,Harrys,450 g,France,7/9/2024,13.2
