"OrderID","CustomerID","ProductName","Brand","Raw_Weight","Country","OrderDate","UnitPrice","ProdutName","Weight_Numeric","Weight_Unit","Weight_grams","Main_Country"
"REC-921480",8300,"Milk Chocolate with Honey and Almond Nougat","Toblerone","100g","Argelia,Australia,BÃ©lgica,Bolivia,Bulgaria,Dinamarca,Finlandia,Francia,Alemania,Italia,Marruecos,Noruega,Polonia,Rumania,EspaÃ±a,Suecia,Suiza,Tailandia,Ucrania,Reino Unido",2024-04-06,22.51,"Milk Chocolate with Honey and Almond Nougat",100,"g",100,"Argelia"
"REC-715337",14087,"Organic Milk Chocolate","Green & Black's","90 g","United Kingdom, en:ireland",2024-06-17,22.67,"Organic Milk Chocolate",90,"g",90,"United Kingdom"
"REC-195153",7641,"Noir Extra","Poulain","100 g","France,Maroc",2026-01-26,23.04,"Noir Extra",100,"g",100,"France"
"REC-550594",9230,"Le cookie Chocolat Noisette","Bjorg","200 g","Frankreich",2024-06-03,17.62,"Le cookie Chocolat Noisette",200,"g",200,"Frankreich"
"REC-598496",6586,"Tonik","Bimo","121 g","France,Maroc,en:morocco,",2025-01-07,21.63,"Tonik",121,"g",121,"France"
"REC-825324",7206,"Spofy","henry's","50g","France,Maroc",2024-11-20,16.28,"Spofy",50,"g",50,"France"
"REC-734212",9909,"Digestive Avena","Hacendado","","Portugal,EspaÃ±a",2025-08-31,8.32,"Digestive Avena",NA,NA,NA,"Portugal"
"REC-967946",8890,"Galettes St Michel au beurre 4X5 - 130g","St michel","130 g","Belgien, Frankreich, Guadeloupe, Italien, Martinique, Marokko, Schweiz, Germany",2024-05-13,10.36,"Galettes St Michel au beurre 4X5 - 130g",130,"g",130,"Belgien"
"REC-561526",12868,"Petit brun extra","Brun,Mondelez","","France",2025-12-26,4.41,"Petit brun extra",NA,NA,NA,"France"
"REC-306391",8081,"BN - Casse Croute Biscuits, 375g","BN","400 g","France",2024-10-01,1.85,"BN - Casse Croute Biscuits, 375g",400,"g",400,"France"
"REC-518782",13160,"GoÃ»ter aux Ã©corces confites","GerblÃ©","360 g","Francia",2025-11-15,5.87,"GoÃ»ter aux Ã©corces confites",360,"g",360,"Francia"
"REC-994456",14348,"Ð¨Ð¾ÐºÐ¾Ð»Ð°Ð´ Ñ 6% Ð¿Ð°Ñ€Ñ‡ÐµÐ½Ñ†Ð° Ð¼Ð°Ð»Ð¸Ð½Ð¸","J.D. GROSS","125 g","Bulgarie,France,Italie,Portugal,Espagne,Suisse,Royaume-Uni",2024-11-27,13.16,"Ð¨Ð¾ÐºÐ¾Ð»Ð°Ð´ Ñ 6% Ð¿Ð°Ñ€Ñ‡ÐµÐ½Ñ†Ð° Ð¼Ð°Ð»Ð¸Ð½Ð¸",125,"g",125,"Bulgarie"
"REC-245946",5600,"Milka Tablette Noisette","Milka, Mondelez","100g","Algeria, Austria, Czech Republic, France, Germany, Morocco, Switzerland, en:slovakia",2025-07-28,18.95,"Milka Tablette Noisette",100,"g",100,"Algeria"
"REC-986860",14640,"SablÃ© saveur COCO","GerblÃ©","132 g","Belgique,France,ThaÃ¯lande",2025-03-16,13.36,"SablÃ© saveur COCO",132,"g",132,"Belgique"
"REC-253786",8062,"Moelleux chocolat","Belvita, LU, Mondelez International","250 g","Belgique,France,Maroc,La RÃ©union,Suisse",2024-04-25,16.82,"Moelleux chocolat",250,"g",250,"Belgique"
"REC-908189",12873,"Ferrero Rocher","Ferrero","375 g","AlgÃ©rie,France,Allemagne,Irlande,Maroc",2024-12-23,24.19,"Ferrero Rocher",375,"g",375,"AlgÃ©rie"
"REC-722929",11952,"NOIR DEGUSTATION 70% CARAMEL","J. D. Gross","125 g","France,Germany,Italy,Spain,United Kingdom",2024-08-01,1.32,"NOIR DEGUSTATION 70% CARAMEL",125,"g",125,"France"
"REC-215654",9846,"Excellence Noir DÃ©licat Doux 85% Cacao","Lindt EXCELLENCE","100g","Austria,Czech Republic,France,Germany,Morocco",2024-05-21,20.25,"Excellence Noir DÃ©licat Doux 85% Cacao",100,"g",100,"Austria"
"REC-107243",11322,"La Madeleine Pur beurre","Bonne Maman","300 g (12 sachets individuels)","France,Suisse",2025-05-21,16.68,"La Madeleine Pur beurre",300,"g",300,"France"
"REC-662848",7254,"Blueberry Muffin raw fruit & nut bar","nÄkd","35 g","United Kingdom",2024-08-31,20.63,"Blueberry Muffin raw fruit & nut bar",35,"g",35,"United Kingdom"
"REC-184393",14014,"OREO ORIGINAL","OREO","154 g","Austria,Belgium,Finland,France,Germany,Greece,Italy,Netherlands,Norway,Sweden,Switzerland",2024-10-15,13.24,"OREO ORIGINAL",154,"g",154,"Austria"
"REC-317612",6203,"Benco Original","Benco","400g","France",2024-12-05,1.14,"Benco Original",400,"g",400,"France"
"REC-421289",10212,"Pringles Sour Cream","Pringles,Kellogg's","165g","BÃ©lgica,Alemania,Irlanda,Marruecos,PaÃ­ses Bajos,EspaÃ±a,Reino Unido",2024-04-07,18.43,"Pringles Sour Cream",165,"g",165,"BÃ©lgica"
"REC-525010",10985,"Pelotazos futebolas","Cheetos","32g","France,Morocco",2024-04-13,2.57,"Pelotazos futebolas",32,"g",32,"France"
"REC-958697",8352,"Crunchy Oats and Dark chocolate, 2 Barres de 21 g","Unknown","42 g","Belgique,France,Allemagne,Irlande,Espagne,Royaume-Uni",2025-05-12,9.32,"Crunchy Oats and Dark chocolate, 2 Barres de 21 g",42,"g",42,"Belgique"
"REC-312331",6897,"Peter's Yard Original Sourdough Crackers","Unknown","","France,United States,Ireland,United Kingdom",2026-01-25,20.18,"Peter's Yard Original Sourdough Crackers",NA,NA,NA,"France"
"REC-384172",10530,"Cuetara Digesta Light 200G Marie Cookies","Unknown","200g","France,Maroc",2025-10-20,6.38,"Cuetara Digesta Light 200G Marie Cookies",200,"g",200,"France"
"REC-394564",14380,"Cacao","Lactel","39 g","Belgique,Bulgarie,France,Allemagne,Hongrie,Italie,Mexique,Maroc,Portugal,Roumanie,Espagne,Suisse",2026-01-17,7.07,"Cacao",39,"g",39,"Belgique"
"REC-613302",12237,"Gingembre saveur citron ðŸ‹","GerblÃ©","132 g","France,La RÃ©union",2025-11-22,24.85,"Gingembre saveur citron ðŸ‹",132,"g",132,"France"
"REC-756048",10104,"Kinder Country","Kinder, Ferrero","211.5 g","Autriche,France,Allemagne,Italie,Suisse",2024-08-18,19.95,"Kinder Country",211.5,"g",211.5,"Autriche"
"REC-731114",7998,"Sweet & Salty Popcorn","Proper Corn","14g","United Kingdom",2025-09-21,16.02,"Sweet & Salty Popcorn",14,"g",14,"United Kingdom"
"REC-881552",13965,"Gocciole classiche pav 500 gr","Pavesi","500 g","Belgium,France,Germany,Italy,Switzerland",2025-10-27,17.3,"Gocciole classiche pav 500 gr",500,"g",500,"Belgium"
"REC-687196",7075,"Protein Caramel salÃ© CacahuÃ¨tes","Nature Valley","160 g â„®, 4 barres de 40 g","France",2025-08-17,17.22,"Protein Caramel salÃ© CacahuÃ¨tes",160,"g",160,"France"
"REC-542590",8875,"85% Cocoa - Dark Chocolate","Moser Roth","125 g","United Kingdom,Ireland",2025-07-01,18.29,"85% Cocoa - Dark Chocolate",125,"g",125,"United Kingdom"
"REC-447906",6547,"Noir equitable 85% PÃ©rou","Alter Eco","100 g e","Belgium,France,Switzerland",2025-07-31,1.22,"Noir equitable 85% PÃ©rou",100,"g",100,"Belgium"
"REC-187921",5654,"Nutella","Ferrero,Nutella","825g","Deutschland,Marokko",2024-07-04,13.84,"Nutella",825,"g",825,"Deutschland"
"REC-272094",5174,"Oatibix","Unknown","24 biscuits","France, Spain, United Kingdom, en:ireland",2024-07-02,13.15,"Oatibix",24,"biscuits",24,"France"
"REC-477529",14784,"Kinder Cards","Ferrero,Kinder","128 g","Belgien,Bulgarien,Finnland,Frankreich,Deutschland,Ungarn,Italien,Luxemburg,Marokko,RumÃ¤nien,Spanien,Schweden,Schweiz",2025-12-17,10.3,"Kinder Cards",128,"g",128,"Belgien"
"REC-563532",9187,"Petites Madeleines pÃ©pites chocolat","St Michel","400 g","France,Suisse",2025-08-31,11.68,"Petites Madeleines pÃ©pites chocolat",400,"g",400,"France"
"REC-172405",5318,"8 Pains au lait frais Bio 280g","Unknown","280 g","France",2025-02-20,21.26,"8 Pains au lait frais Bio 280g",280,"g",280,"France"
"REC-601917",6223,"single origin milk chocolate","Marks & Spencer","100g","France, Royaume-Uni",2025-01-06,21.81,"single origin milk chocolate",100,"g",100,"France"
"REC-542762",6066,"Petit Cookies PÃ©pites de chocolat","Bonne Maman","250g","Belgium, France, Luxembourg, Switzerland, en:united-kingdom",2024-07-17,5.73,"Petit Cookies PÃ©pites de chocolat",250,"g",250,"Belgium"
"REC-600233",8833,"Petit Ã©colier chocolat noir pur beurre de cacao","LU","150 g","Canada,Frankrijk,Duitsland,Marokko,RÃ©union,Spanje,Zwitserland",2024-08-28,6.15,"Petit Ã©colier chocolat noir pur beurre de cacao",150,"g",150,"Canada"
"REC-120129",10797,"Sweet & salty popcorn","Proper Corn","84g","United Kingdom",2024-05-06,3.61,"Sweet & salty popcorn",84,"g",84,"United Kingdom"
"REC-614314",11805,"Cocoa Vanilla Oat Boosts","graze","4 x 30 g","France,United Kingdom",2024-07-20,14,"Cocoa Vanilla Oat Boosts",4,"x",4,"France"
"REC-151525",5140,"Megachok","arluy","500g","France,Morocco,New Caledonia",2024-05-28,18.21,"Megachok",500,"g",500,"France"
"REC-217744",7396,"Cranberry saveur amande","GerblÃ©","132 g (4 Ã— 3 biscuits)","Frankrijk,RÃ©union",2025-05-12,9.15,"Cranberry saveur amande",132,"g",132,"Frankrijk"
"REC-737686",10860,"Biscuits 3 graines Kasha, SÃ©same, Pavot","Unknown","132 g, 4 sachets de 3 biscuits","France,La RÃ©union",2024-08-01,21.57,"Biscuits 3 graines Kasha, SÃ©same, Pavot",132,"g",132,"France"
"REC-310932",14834,"Chocolat noir 85% Madagascar","Ethiquable","100 g","France,Spain",2025-04-19,7.05,"Chocolat noir 85% Madagascar",100,"g",100,"France"
"REC-343699",13161,"VÃ©ritable petit beurre","LU, Mondelez, Mondelez international","200 g e","France,Guadeloupe,La RÃ©union,Suisse",2024-07-26,19.29,"VÃ©ritable petit beurre",200,"g",200,"France"
"REC-499216",11117,"TEXAS BBQ SAUCE","PRINGLES","","Belgium,Bulgaria,Germany,Ireland,Morocco,Romania,United Kingdom,Libya",2024-03-02,3.96,"TEXAS BBQ SAUCE",NA,NA,NA,"Belgium"
"REC-117524",5039,"Extrem","Excelo","","en:Morocco",2025-10-18,23.56,"Extrem",NA,NA,NA,"en:Morocco"
"REC-799646",10029,"SablÃ©s chocolat","McVitie's","300 g","France",2025-04-07,1.73,"SablÃ©s chocolat",300,"g",300,"France"
"REC-734503",14206,"Kinder Bueno","Kinder","43g","AlgÃ©rie,Belgique,Allemagne,Italie,Maroc,Espagne,Suisse,Tunisie,Royaume-Uni,Ã‰tats-Unis,France",2024-12-31,10.66,"Kinder Bueno",43,"g",43,"AlgÃ©rie"
"REC-426267",11642,"Wheat Biscuits","By Sainsbury's","","en:gb",2024-04-21,23.04,"Wheat Biscuits",NA,NA,NA,"en:gb"
"REC-616790",14425,"Shortbread Fingers","Walkerâ€™s","160g","United Kingdom",2025-09-16,1.6,"Shortbread Fingers",160,"g",160,"United Kingdom"
"REC-519560",7176,"Chips saveur fromage du Jura","Brets","125 g","France, en:morocco",2024-10-24,21.83,"Chips saveur fromage du Jura",125,"g",125,"France"
"REC-255749",14155,"cooky original chocolate chips","Be","","Morocco",2025-03-12,14.76,"cooky original chocolate chips",NA,NA,NA,"Morocco"
"REC-335372",13315,"Fine Milled Oatcakes","Nairn's","218 g","Frankrijk,Verenigd Koninkrijk",2024-12-20,4.83,"Fine Milled Oatcakes",218,"g",218,"Frankrijk"
"REC-824167",8454,"Chips de lentilles saveur tomate mozza","Unknown","85 g","France",2025-11-14,7.7,"Chips de lentilles saveur tomate mozza",85,"g",85,"France"
"REC-892701",8042,"Fruit & Seed Oatcakes","Nairn's","","France,United Kingdom,United States,en:united-kingdom",2024-11-27,3.52,"Fruit & Seed Oatcakes",NA,NA,NA,"France"
"REC-109243",7429,"Milka oreo","Milka Oreo","25g","France,Morocco,Maroc",2025-06-08,2.72,"Milka oreo",25,"g",25,"France"
"REC-222245",8897,"Chocolate negro","Carrefour BIO, Carrefour","100 g","Belgium, France, French Polynesia, Italy, Spain, en:morocco",2025-03-28,9.67,"Chocolate negro",100,"g",100,"Belgium"
"REC-603051",7517,"Cocoa Orange","Nakd","35g","Royaume-Uni",2025-08-06,16.7,"Cocoa Orange",35,"g",35,"Royaume-Uni"
"REC-147698",13137,"Savane","Brossard","310 g","France",2024-07-02,21.12,"Savane",310,"g",310,"France"
"REC-909087",14717,"Nutabella","null","900g","Morocco",2024-07-25,18.46,"Nutabella",900,"g",900,"Morocco"
"REC-659364",13462,"Absolute black dark chocolate","Montezuma's","90 g","EspaÃ±a,Reino Unido",2025-03-30,7.04,"Absolute black dark chocolate",90,"g",90,"EspaÃ±a"
"REC-431149",8527,"eyoo","Excelo","","France, en:morocco",2025-05-05,19.74,"eyoo",NA,NA,NA,"France"
"REC-194215",6870,"Flash Wondermint Gum","Flash","5 pieces / 12g","France, en:morocco",2024-07-23,17.85,"Flash Wondermint Gum",5,"pieces",5,"France"
"REC-801190",13662,"Biscuits Mega Duo imp","GullÃ³n","500g","Francia,Marruecos,EspaÃ±a,fr:Francia",2025-12-15,7.25,"Biscuits Mega Duo imp",500,"g",500,"Francia"
"REC-531273",9147,"cooky","be","100g","Morocco",2024-12-22,10.84,"cooky",100,"g",100,"Morocco"
"REC-426965",14311,"Dark Chocolate Chip Oat Biscuits","Nairn's","200 g","France, New Zealand, United Kingdom, en:ireland",2024-06-21,1.2,"Dark Chocolate Chip Oat Biscuits",200,"g",200,"France"
"REC-412341",14101,"180G LT NOISETTE COTE D OR","CÃ´te d'Or","180g","Algeria, France, Luxembourg, en:morocco",2025-02-23,10.13,"180G LT NOISETTE COTE D OR",180,"g",180,"Algeria"
"REC-842128",14185,"Dark Chocolate","TESCO finest","100g","en:united-kingdom",2025-05-06,12.39,"Dark Chocolate",100,"g",100,"en:united-kingdom"
"REC-513271",10123,"Merci Finest Selection Assorted Chocolates","Storck","250unknown","Austria,Belgium,Bulgaria,France,Germany,Hungary,Morocco,Netherlands,North Macedonia,Poland,Romania,Sweden,Switzerland,United Kingdom",2024-06-15,13.74,"Merci Finest Selection Assorted Chocolates",250,"unknown",250,"Austria"
"REC-901924",5988,"LOTUS BISCOFF Speculoos Original - 250g (2x125g)","Lotus Bakeries, Lotus","250 g","Belgium, France, en:morocco",2025-10-22,6.98,"LOTUS BISCOFF Speculoos Original - 250g (2x125g)",250,"g",250,"Belgium"
"REC-738096",8362,"Noir 70% Intense","Unknown","100 g","Belgique,France,Italie,Maroc",2025-02-21,23.87,"Noir 70% Intense",100,"g",100,"Belgique"
"REC-554502",11920,"Biscuits Germe de BlÃ© et PÃ©pites de Chocolat","Lidl,Sondey","200 g, 4 pochons de 5 biscuits","France",2024-03-16,4.49,"Biscuits Germe de BlÃ© et PÃ©pites de Chocolat",200,"g",200,"France"
"REC-415207",14283,"Milka wholenut","Milka","","France,Maroc",2025-04-14,2.02,"Milka wholenut",NA,NA,NA,"France"
"REC-932547",13331,"nakd peanut butter protein bar","Nakd","3 x 45g","France, United Kingdom, en:belgium",2024-05-02,16.1,"nakd peanut butter protein bar",3,"x",3,"France"
"REC-225200",13078,"Fine & Gourmande Noir 70%","Fine gourmande,Poulain","100 g","France,Maroc",2025-08-05,17.64,"Fine & Gourmande Noir 70%",100,"g",100,"France"
"REC-700756",6550,"Barre cÃ©rÃ©ales ProtÃ©ines peanut& chocolatðŸ«","Nature Valley","160 g","BÃ©lgica,Francia,EspaÃ±a,Reino Unido",2025-05-22,3.22,"Barre cÃ©rÃ©ales ProtÃ©ines peanut& chocolatðŸ«",160,"g",160,"BÃ©lgica"
"REC-104753",5467,"Nature Valley Crunchy Oats & Honey","Nature Valley","","Francia,Grecia,Irlanda,EspaÃ±a,Reino Unido",2025-01-01,13.98,"Nature Valley Crunchy Oats & Honey",NA,NA,NA,"Francia"
"REC-563677",10401,"B'ono Wafer","Excelo","ja","en:Morocco",2024-02-18,22.57,"B'ono Wafer",NA,"ja",NA,"en:Morocco"
"REC-215776",13213,"Cracotte Chocolat","LU,Mondelez","200 g","Belgique,France,La RÃ©union,Suisse",2025-09-15,8.73,"Cracotte Chocolat",200,"g",200,"Belgique"
"REC-636347",13593,"Tentation aiguebelle","Aiguebelle","","Morocco",2024-11-16,14.26,"Tentation aiguebelle",NA,NA,NA,"Morocco"
"REC-411150",6118,"Nut & fruit mix classic","Alesto, Lidl","200g","Bulgarie,Croatie,France,Allemagne,Pologne,Roumanie,Serbie,Espagne",2025-04-13,3.62,"Nut & fruit mix classic",200,"g",200,"Bulgarie"
"REC-740006",14976,"Baiocchi nocciola 260g","Barilla, Mulino Bianco - Barilla - Barilla G. e R. Fratelli - SocietÃ  per Azioni - Via Mantova, 166, 43122 Parma - Italy","260 g","France,Germany,Italy,Spain,Switzerland",2026-01-18,1.02,"Baiocchi nocciola 260g",260,"g",260,"France"
"REC-786767",11518,"Table Water","Carr's","125g","France,Irlande,Royaume-Uni",2025-03-02,4.99,"Table Water",125,"g",125,"France"
"REC-546635",8778,"Biscoff","Unknown","250g","Armenien,Irland,Neuseeland,Spanien,Vereinigtes KÃ¶nigreich",2025-09-16,11.99,"Biscoff",250,"g",250,"Armenien"
"REC-140146",5570,"B-ready 6 piÃ¨ces","Ferrero","132 g","BÃ©lgica,Francia,Alemania,Italia,Luxemburgo,Martinica,Mauricio,Marruecos,Nueva Caledonia,ReuniÃ³n,EspaÃ±a,Suiza,RepÃºblica de China,Tailandia,Reino Unido",2025-01-10,10.97,"B-ready 6 piÃ¨ces",132,"g",132,"BÃ©lgica"
"REC-594620",8463,"Cheese & Onion Flavour Potato Crisps","Walkers","25 g","United Kingdom",2025-05-19,7.05,"Cheese & Onion Flavour Potato Crisps",25,"g",25,"United Kingdom"
"REC-116922",7404,"Pim's Sinaasappel","LU","150 g e  [12 biscuits]","Belgique,France,Pays-Bas,Espagne,Suisse",2025-05-03,17.63,"Pim's Sinaasappel",150,"g",150,"Belgique"
"REC-307325",5909,"Dark Chocolate Nuts & Sea Salt Bars","KIND","3 x 30g = 90g","en:gb",2025-07-27,19.81,"Dark Chocolate Nuts & Sea Salt Bars",3,"x",3,"en:gb"
"REC-147375",13240,"Noir intense dessert 70%","Lindt","200 g","France,Maroc,Royaume-Uni",2026-01-27,5.7,"Noir intense dessert 70%",200,"g",200,"France"
"REC-255248",6169,"Biscuits Soja Figue","GerblÃ©","270 g","Belgique,France,Maroc,La RÃ©union,Suisse",2024-10-30,5.23,"Biscuits Soja Figue",270,"g",270,"Belgique"
"REC-477166",11681,"CREAM CRACKERS","Tesco","300 g","France, Ireland, en:united-kingdom",2024-09-01,15.59,"CREAM CRACKERS",300,"g",300,"France"
"REC-984645",13750,"Le petit GerblÃ© nature","gerblÃ©","200g","en:fr",2024-11-20,11.76,"Le petit GerblÃ© nature",200,"g",200,"en:fr"
"REC-637099",10108,"Bastogne","LU, Mondelez","260 g â„®","France,en:belgium,en:reunion, en:new-caledonia, en:french-polynesia",2024-04-02,24.22,"Bastogne",260,"g",260,"France"
"REC-872243",7122,"90G FERRERO ROCHER TABLETTE LT","Ferrero Rocher","90g","Belgium,Bulgaria,France,Germany,Morocco,Romania,United Kingdom,Italy",2025-05-18,20.01,"90G FERRERO ROCHER TABLETTE LT",90,"g",90,"Belgium"
"REC-256797",10421,"Chocolate Bar, snickers","SNICKERS, Mars","","Bulgaria,RepÃºblica Checa,Francia,Alemania,Marruecos,Polonia,EspaÃ±a",2025-04-17,18.94,"Chocolate Bar, snickers",NA,NA,NA,"Bulgaria"
"REC-163360",12757,"Twix Twin","Mars Wrigley","50g","Belgium, Bulgaria, France, Germany, Hungary, Italy, Morocco, Romania, United Kingdom, en:saudi-arabia",2024-08-28,2.23,"Twix Twin",50,"g",50,"Belgium"
"REC-919628",7157,"Cookie Chocolat saveur noisette Sans sucres","GerblÃ©","130 gr","France",2024-11-07,16.9,"Cookie Chocolat saveur noisette Sans sucres",130,"gr",130,"France"
"REC-653547",11328,"NAPOLITAIN","Aiguebelle","4 grs","Morocco",2024-06-07,2.74,"NAPOLITAIN",4,"grs",4,"Morocco"
"REC-124019",10597,"Biscuit chocolat saveur amande","GerblÃ©","200 g","Francia,ReuniÃ³n",2024-08-31,12.36,"Biscuit chocolat saveur amande",200,"g",200,"Francia"
"REC-234442",14276,"sablÃ© sÃ©same saveur vanille  - GerblÃ© sans sucres","GerblÃ©","132g","France",2025-08-21,4.09,"sablÃ© sÃ©same saveur vanille  - GerblÃ© sans sucres",132,"g",132,"France"
"REC-224813",11208,"GerblÃ© - SablÃ©s sans sucres saveur citron et Yuzu, 132g (4.7oz)","Unknown","132 g, 3 sachets de 4 biscuits","Belgique,France,Suisse",2024-11-17,23.59,"GerblÃ© - SablÃ©s sans sucres saveur citron et Yuzu, 132g (4.7oz)",132,"g",132,"Belgique"
"REC-886778",8143,"Ferrero Rocher x 16","Ferrero","200g","DÃ¤nemark,Frankreich,Deutschland,Marokko,Schweiz",2024-09-12,13.75,"Ferrero Rocher x 16",200,"g",200,"DÃ¤nemark"
"REC-222243",8407,"Fakiat Barbeque","leader food","18g","France,Morocco",2025-09-15,5.96,"Fakiat Barbeque",18,"g",18,"France"
"REC-565596",12121,"Sea Salt & Balsamic Vinegar Crisps","Kettle","130g","Ireland, en:united-kingdom",2024-03-27,4.56,"Sea Salt & Balsamic Vinegar Crisps",130,"g",130,"Ireland"
"REC-468646",11217,"Excellence Noir Orange Intense","Lindt","100 g","Canada,France",2025-08-19,22.06,"Excellence Noir Orange Intense",100,"g",100,"Canada"
"REC-706461",6671,"Crousti'Son Miel ðŸ¯ðŸSÃ©same","GerblÃ©","200 g","en:france, en:La RÃ©union, en:Switzerland",2025-03-29,21.38,"Crousti'Son Miel ðŸ¯ðŸSÃ©same",200,"g",200,"en:france"
"REC-541786",12292,"Kinder DÃ©lice 10-pack","Kinder,Ferrero","390g","France,Germany,Italy,Morocco",2026-02-04,18.76,"Kinder DÃ©lice 10-pack",390,"g",390,"France"
"REC-705116",8552,"FourrÃ©s chocolat lait noisettes","Bjorg","","France",2026-01-15,3.34,"FourrÃ©s chocolat lait noisettes",NA,NA,NA,"France"
"REC-618179",7791,"Tartines craquantes au sarrasin","Unknown","","Belgique,France,Espagne,Suisse",2024-09-15,15.46,"Tartines craquantes au sarrasin",NA,NA,NA,"Belgique"
"REC-805713",7030,"Hohos","Unknown","","en:ma",2026-01-04,10.24,"Hohos",NA,NA,NA,"en:ma"
"REC-787344",8824,"Lemon Blueberry Oat Boosts","graze","4 x 30g","en:gb",2025-08-19,6.98,"Lemon Blueberry Oat Boosts",4,"x",4,"en:gb"
"REC-452636",5813,"Bimo","Merendina","36 g","Morocco",2025-03-02,12.78,"Bimo",36,"g",36,"Morocco"
"REC-388435",6058,"Oreo original","Mondelez","","en:Morocco",2024-07-23,16.2,"Oreo original",NA,NA,NA,"en:Morocco"
"REC-410200",11324,"Malt Loaf","Soreen","","France,United Kingdom",2025-04-06,18.84,"Malt Loaf",NA,NA,NA,"France"
"REC-431929",10622,"kinder chocolate","Kinder","50g","AlgÃ©rie,Australie,BrÃ©sil,France,Allemagne,Hong Kong,Hongrie,Italie,Lituanie,Maroc,Portugal,Roumanie,Espagne,Suisse",2024-05-25,14.96,"kinder chocolate",50,"g",50,"AlgÃ©rie"
"REC-595599",14494,"Whole Nut Milk Chocolate","Fin CarrÃ©","","Bulgaria,France,Germany,Ireland,United Kingdom",2025-05-22,17.98,"Whole Nut Milk Chocolate",NA,NA,NA,"Bulgaria"
"REC-420462",11667,"Cuor di Cereale","Galletas Gullon","300 g","Bulgaria, France, Italy, Morocco, en:romania",2025-01-03,12.52,"Cuor di Cereale",300,"g",300,"Bulgaria"
"REC-276469",9429,"Milk Chocolate","Tony's Chocolonely","180g","United Kingdom,en:united-kingdom",2024-09-26,1.92,"Milk Chocolate",180,"g",180,"United Kingdom"
